Extraction_Datetime,KH_Early,KH_Election_Day,KH_Mailed_Absentee,KH_Provisional,KH_Post_Election,KH_Total,DT_Early,DT_Election_Day,DT_Mailed_Absentee,DT_Provisional,DT_Post_Election,DT_Total,Total_Early,Total_Election_Day,Total_Mailed_Absentee,Total_Provisional,Total_Post_Election,Total_Total
2024-11-05 18:00:24.831413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:01:09.333278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:01:54.768211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:02:42.777441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:03:38.466239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:04:20.331376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:04:51.436660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:05:28.920939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:06:47.304649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:07:14.800002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:08:10.820869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:08:43.993847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 18:09:26.797717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05 19:22:43.807181,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:24:11.300494,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:25:19.963139,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:27:06.414501,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:28:31.056789,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:29:26.904239,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:30:02.497712,0,1678,0,0,0,1678,0,6324,0,0,0,6324,0,8110,0,0,0,8110
2024-11-05 19:44:21.895050,0,2255,0,0,0,2255,0,7797,0,0,0,7797,0,10194,0,0,0,10194
2024-11-05 19:44:21.895050,0,2255,0,0,0,2255,0,7797,0,0,0,7797,0,10194,0,0,0,10194
2024-11-05 19:45:48.417377,0,2255,0,0,0,2255,0,7797,0,0,0,7797,0,10194,0,0,0,10194
2024-11-05 19:47:19.834550,0,2255,0,0,0,2255,0,7797,0,0,0,7797,0,10194,0,0,0,10194
2024-11-05 20:14:58.349952,20816,5,26.300,15,72.700,63.800
2024-11-05 20:20:57.172482,20816,5,26.300,15,72.700,63.800
2024-11-05 20:21:32.921352,20816,5,26.300,15,72.700,63.800
2024-11-05 20:22:00.374161,20816,5,26.300,15,72.700,63.800
2024-11-05 20:22:41.254573,20816,5,26.300,15,72.700,63.800
2024-11-05 20:23:13.934303,20816,5,26.300,15,72.700,63.800
2024-11-05 20:23:52.254019,20816,5,26.300,15,72.700,63.800
2024-11-05 20:24:27.092825,20816,5,26.300,15,72.700,63.800
2024-11-05 20:24:59.524874,20816,5,26.300,15,72.700,63.800
2024-11-05 20:25:28.549943,20816,5,26.300,15,72.700,63.800
2024-11-05 20:25:54.493436,20816,5,26.300,15,72.700,63.800
2024-11-05 20:26:21.839290,20816,5,26.300,15,72.700,63.800
2024-11-05 20:26:50.264597,20816,5,26.300,15,72.700,63.800
2024-11-05 20:27:16.242246,20816,5,26.300,15,72.700,63.800
2024-11-05 20:27:51.201412,20816,5,26.300,15,72.700,63.800
2024-11-05 20:28:30.249070,20816,5,26.300,15,72.700,63.800
2024-11-05 20:29:06.933767,20816,5,26.300,15,72.700,63.800
2024-11-05 20:29:45.080153,20816,5,26.300,15,72.700,63.800
2024-11-05 20:30:18.230841,20816,5,26.300,15,72.700,63.800
2024-11-05 20:30:45.301145,20816,5,26.300,15,72.700,63.800
2024-11-05 20:31:21.562393,20816,5,26.300,15,72.700,63.800
2024-11-05 20:31:51.892329,20816,5,26.300,15,72.700,63.800
2024-11-05 20:32:26.612779,22933,6,29.000,16,70.300,70.300
2024-11-05 20:33:02.981591,22933,6,29.000,16,70.300,70.300
2024-11-05 20:33:32.963577,22933,6,29.000,16,70.300,70.300
2024-11-05 20:34:00.139832,22933,6,29.000,16,70.300,70.300
2024-11-05 20:34:30.047424,22933,6,29.000,16,70.300,70.300
2024-11-05 20:35:02.328308,22933,6,29.000,16,70.300,70.300
2024-11-05 20:58:46.448677,25653,7,28.100,18,71.000,78.600
2024-11-05 20:59:24.208004,25653,7,28.100,18,71.000,78.600
2024-11-05 21:00:02.238497,26314,7,27.800,18,71.300,80.600
2024-11-05 21:00:45.149166,26314,7,27.800,18,71.300,80.600
2024-11-05 21:01:21.948187,26314,7,27.800,18,71.300,80.600
2024-11-05 21:02:19.864967,26831,7,27.700,19,71.500,82.200
2024-11-05 21:02:52.122087,26831,7,27.700,19,71.500,82.200
2024-11-05 21:03:23.650789,26831,7,27.700,19,71.500,82.200
2024-11-05 21:04:02.918652,26831,7,27.700,19,71.500,82.200
2024-11-05 21:04:34.860821,26831,7,27.700,19,71.500,82.200
2024-11-05 21:05:06.437762,26926,7,27.600,19,71.300,82.500
2024-11-05 21:05:27.633565,26926,7,27.600,19,71.300,82.500
2024-11-05 21:06:01.456539,26926,7,27.600,19,71.300,82.500
2024-11-05 21:06:35.200105,26926,7,27.600,19,71.300,82.500
2024-11-05 21:07:04.604188,26926,7,27.600,19,71.300,82.500
2024-11-05 21:07:36.077025,26926,7,27.600,19,71.300,82.500
2024-11-05 21:07:58.997607,26926,7,27.600,19,71.300,82.500
2024-11-05 21:08:30.572296,26926,7,27.600,19,71.300,82.500
2024-11-05 21:08:58.641049,27760,7,27.400,19,71.800,85.100
2024-11-05 21:09:28.496590,27760,7,27.400,19,71.800,85.100
2024-11-05 21:09:57.541181,27760,7,27.400,19,71.800,85.100
2024-11-05 21:10:22.667912,27760,7,27.400,19,71.800,85.100
2024-11-05 21:10:46.727895,27760,7,27.400,19,71.800,85.100
2024-11-05 21:11:18.831143,27760,7,27.400,19,71.800,85.100
2024-11-05 21:11:51.166698,27760,7,27.400,19,71.800,85.100
2024-11-05 21:12:26.545793,27760,7,27.400,19,71.800,85.100
2024-11-05 21:12:56.100997,27760,7,27.400,19,71.800,85.100
2024-11-05 21:13:28.710784,27760,7,27.400,19,71.800,85.100
2024-11-05 21:14:00.407548,27760,7,27.400,19,71.800,85.100
2024-11-05 21:14:25.313532,27760,7,27.400,19,71.800,85.100
2024-11-05 21:14:55.598925,27760,7,27.400,19,71.800,85.100
2024-11-05 21:15:22.012822,27760,7,27.400,19,71.800,85.100
2024-11-05 21:15:54.914843,27760,7,27.400,19,71.800,85.100
2024-11-05 21:16:19.905263,27760,7,27.400,19,71.800,85.100
2024-11-05 21:17:00.005453,27760,7,27.400,19,71.800,85.100
2024-11-05 21:17:40.869665,27760,7,27.400,19,71.800,85.100
2024-11-05 21:48:54.048548,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:49:16.934629,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:49:52.014246,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:50:17.754029,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:50:49.902677,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:51:15.472049,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:51:44.727763,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:52:15.923473,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:52:42.484220,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:53:12.242356,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:53:37.435107,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:54:13.350770,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:54:41.110894,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:55:13.361804,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:55:50.053842,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:56:17.482361,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:56:50.814857,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:57:14.345298,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:57:46.928868,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:58:20.469041,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:58:45.538023,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:59:12.957716,30510,8230,27.000,22014,72.200,93.500
2024-11-05 21:59:39.747988,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:00:05.582104,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:00:35.278323,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:01:04.071643,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:01:30.380281,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:01:59.577596,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:02:23.795368,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:02:46.433158,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:03:15.658360,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:03:44.236509,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:04:05.980703,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:04:31.779590,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:04:59.573628,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:05:22.582334,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:05:56.140635,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:06:27.299210,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:06:59.280754,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:07:27.658712,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:07:57.492956,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:08:34.219166,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:09:08.176822,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:09:33.661383,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:10:01.546113,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:10:37.113812,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:11:04.414835,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:11:37.397950,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:12:10.753009,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:12:37.601027,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:14:27.393690,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:14:50.858370,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:15:13.371038,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:15:36.651112,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:15:59.063697,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:16:27.868284,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:17:02.489879,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:17:36.116049,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:18:04.863097,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:18:40.096804,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:19:14.956560,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:19:42.790257,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:20:11.349633,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:20:43.979730,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:21:08.463702,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:21:43.884628,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:22:11.622542,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:22:41.761822,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:23:04.214524,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:23:31.971234,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:24:02.322476,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:24:39.803155,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:25:16.313521,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:25:51.450614,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:26:19.800610,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:26:54.567427,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:27:30.007201,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:28:03.958164,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:28:31.851703,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:29:09.077408,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:29:38.759431,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:30:03.625574,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:30:32.831770,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:31:08.561842,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:31:39.051028,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:32:12.544225,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:32:39.219616,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:33:04.168969,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:33:34.256697,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:34:11.362856,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:34:51.241791,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:35:24.505113,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:35:58.683846,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:36:30.263772,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:36:58.502420,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:37:24.732859,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:37:52.605737,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:38:28.356807,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:39:07.471865,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:39:40.066382,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:40:06.322512,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:40:29.568927,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:40:56.258383,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:41:30.522023,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:42:05.471203,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:42:38.419493,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:43:12.646503,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:43:47.503309,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:44:22.891995,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:44:59.940425,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:45:45.720419,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:46:17.377022,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:46:43.755116,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:47:19.354605,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:47:58.271070,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:48:23.277654,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:48:52.105133,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:49:25.498387,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:49:57.142230,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:50:19.906216,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:50:48.747992,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:51:17.874930,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:51:54.291319,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:52:28.106697,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:52:54.396640,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:53:24.625613,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:53:51.545396,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:54:18.011716,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:54:45.456446,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:55:14.467301,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:55:40.071545,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:56:17.631959,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:56:43.730311,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:57:13.656322,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:57:42.727365,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:58:14.398466,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:58:46.594289,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:59:16.300202,30510,8230,27.000,22014,72.200,93.500
2024-11-05 22:59:48.833454,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:00:22.241278,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:00:52.225328,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:01:25.333723,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:01:59.067391,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:02:34.192882,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:03:13.515018,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:03:49.942905,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:04:22.120777,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:04:51.011958,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:05:24.224023,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:05:54.314524,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:06:21.185176,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:06:45.205510,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:07:14.878720,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:07:50.028556,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:08:23.375834,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:08:55.702868,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:09:29.050107,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:10:02.305966,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:10:32.080803,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:11:01.513680,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:11:29.582936,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:12:06.658840,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:12:39.471164,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:13:11.631848,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:13:38.673900,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:14:03.179145,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:14:32.160988,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:14:59.943057,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:15:32.782957,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:15:58.013314,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:16:21.716354,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:16:58.196473,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:17:30.177110,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:17:58.995616,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:18:28.416302,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:18:58.159199,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:19:34.277242,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:20:01.439409,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:20:36.133014,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:21:02.358074,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:21:30.248053,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:21:57.981540,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:22:38.172810,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:23:12.824646,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:23:49.837799,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:24:14.966861,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:24:42.705433,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:25:19.936970,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:25:56.752991,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:26:29.846809,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:27:01.279875,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:27:43.873367,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:28:31.354879,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:29:04.119107,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:29:31.117263,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:30:08.158613,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:30:51.664429,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:31:23.543777,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:31:59.157420,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:32:37.020619,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:33:02.803275,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:33:33.132872,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:34:12.997108,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:34:44.497490,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:35:23.695189,30510,8230,27.000,22014,72.200,93.500
2024-11-05 23:35:49.356669,30510,8230,27.000,22014,72.200,93.500
