,Datetime_Extraction,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update,Additional_Trump_Votes_Since_Last_Update,Additional_Harris_Votes_Since_Last_Update,Pct_New_Votes_For_Trump,Pct_New_Votes_For_Harris
17,2024-11-05 19:17:54.830138,116622.00,39820.00,33.00,76802.00,64.00,14.94,7025.00,5344.00,1681.00,76.07,23.93
18,2024-11-05 19:18:51.328246,120886.00,41796.00,33.00,79090.00,64.00,15.50,4264.00,2288.00,1976.00,53.66,46.34
19,2024-11-05 19:19:17.159599,124724.00,42814.00,33.00,81910.00,64.00,15.99,3838.00,2820.00,1018.00,73.48,26.52
20,2024-11-05 19:21:09.744061,126079.00,43102.00,33.00,82977.00,64.00,16.16,1355.00,1067.00,288.00,78.75,21.25
21,2024-11-05 19:21:57.138186,131004.00,44231.00,33.00,86773.00,65.00,16.80,4925.00,3796.00,1129.00,77.08,22.92
22,2024-11-05 19:22:32.845450,131340.00,44264.00,33.00,87076.00,65.00,16.84,336.00,303.00,33.00,90.18,9.82
23,2024-11-05 19:23:00.958075,135838.00,45565.00,32.00,90273.00,65.00,17.42,4498.00,3197.00,1301.00,71.08,28.92
24,2024-11-05 19:24:25.904066,161313.00,52419.00,31.00,108894.00,66.00,20.68,25475.00,18621.00,6854.00,73.10,26.90
25,2024-11-05 19:25:05.529327,162272.00,52606.00,31.00,109666.00,66.00,20.80,959.00,772.00,187.00,80.50,19.50
26,2024-11-05 19:26:04.946099,165585.00,53652.00,31.00,111933.00,66.00,21.23,3313.00,2267.00,1046.00,68.43,31.57
27,2024-11-05 19:27:04.851799,167721.00,54148.00,31.00,113573.00,66.00,21.51,2136.00,1640.00,496.00,76.78,23.22
28,2024-11-05 19:27:20.005217,168322.00,54259.00,31.00,114063.00,66.00,21.58,601.00,490.00,111.00,81.53,18.47
29,2024-11-05 19:28:11.426352,170005.00,54667.00,31.00,115338.00,66.00,21.80,1683.00,1275.00,408.00,75.76,24.24
30,2024-11-05 19:28:31.170040,174859.00,55645.00,31.00,119214.00,66.00,22.42,4854.00,3876.00,978.00,79.85,20.15
31,2024-11-05 19:29:13.964226,203331.00,65544.00,31.00,137787.00,66.00,26.08,28472.00,18573.00,9899.00,65.23,34.77
32,2024-11-05 19:29:31.070801,208119.00,66680.00,31.00,141439.00,66.00,26.69,4788.00,3652.00,1136.00,76.27,23.73
33,2024-11-05 19:29:50.602408,210163.00,67181.00,31.00,142982.00,66.00,26.96,2044.00,1543.00,501.00,75.49,24.51
34,2024-11-05 19:30:06.058437,211322.00,67573.00,31.00,143749.00,66.00,27.11,1159.00,767.00,392.00,66.18,33.82
35,2024-11-05 19:31:08.975776,225416.00,70666.00,30.00,154750.00,67.00,28.90,14094.00,11001.00,3093.00,78.05,21.95
36,2024-11-05 19:31:33.571017,231511.00,71840.00,30.00,159671.00,67.00,29.68,6095.00,4921.00,1174.00,80.74,19.26
37,2024-11-05 19:32:00.976135,231870.00,71883.00,30.00,159987.00,67.00,29.73,359.00,316.00,43.00,88.02,11.98
38,2024-11-05 19:33:59.972294,234241.00,72419.00,30.00,161822.00,67.00,30.03,2371.00,1835.00,536.00,77.39,22.61
39,2024-11-05 19:35:04.264851,254751.00,78736.00,30.00,176015.00,67.00,32.37,20510.00,14193.00,6317.00,69.20,30.80
40,2024-11-05 19:35:31.543892,255049.00,78796.00,30.00,176253.00,67.00,32.41,298.00,238.00,60.00,79.87,20.13
41,2024-11-05 19:36:30.718097,257946.00,79526.00,30.00,178420.00,67.00,33.18,2897.00,2167.00,730.00,74.80,25.20
42,2024-11-05 19:37:18.379187,261323.00,80468.00,30.00,180855.00,68.00,33.62,3377.00,2435.00,942.00,72.11,27.89
43,2024-11-05 19:37:41.020128,262006.00,80615.00,30.00,181391.00,68.00,33.70,683.00,536.00,147.00,78.48,21.52
44,2024-11-05 19:38:05.214553,277120.00,86314.00,30.00,190806.00,67.00,35.67,15114.00,9415.00,5699.00,62.29,37.71
45,2024-11-05 19:38:46.041744,277450.00,86369.00,30.00,191081.00,67.00,35.48,330.00,275.00,55.00,83.33,16.67
46,2024-11-05 19:39:11.051087,280764.00,87241.00,30.00,193523.00,67.00,35.90,3314.00,2442.00,872.00,73.69,26.31
47,2024-11-05 19:41:06.076519,283788.00,88019.00,30.00,195769.00,67.00,36.19,3024.00,2246.00,778.00,74.27,25.73
48,2024-11-05 19:42:33.699672,303427.00,92295.00,29.00,211132.00,68.00,38.70,19639.00,15363.00,4276.00,78.23,21.77
49,2024-11-05 19:42:55.461149,307348.00,92933.00,29.00,214415.00,68.00,39.20,3921.00,3283.00,638.00,83.73,16.27
50,2024-11-05 19:43:22.215652,312391.00,94069.00,29.00,218322.00,68.00,39.85,5043.00,3907.00,1136.00,77.47,22.53
51,2024-11-05 19:44:21.344645,318449.00,95222.00,29.00,223227.00,68.00,40.62,6058.00,4905.00,1153.00,80.97,19.03
52,2024-11-05 19:44:48.639657,321282.00,95848.00,29.00,225434.00,68.00,40.98,2833.00,2207.00,626.00,77.90,22.10
53,2024-11-05 19:46:16.093187,322870.00,96334.00,29.00,226536.00,68.00,40.98,1588.00,1102.00,486.00,69.40,30.60
54,2024-11-05 19:47:43.412379,322954.00,96339.00,29.00,226615.00,68.00,40.79,84.00,79.00,5.00,94.05,5.95
55,2024-11-05 19:49:04.254717,324100.00,96554.00,29.00,227546.00,68.00,40.93,1146.00,931.00,215.00,81.24,18.76
56,2024-11-05 19:49:31.914511,325652.00,96823.00,29.00,228829.00,68.00,41.13,1552.00,1283.00,269.00,82.67,17.33
57,2024-11-05 19:50:26.318877,328232.00,97090.00,29.00,231142.00,69.00,41.45,2580.00,2313.00,267.00,89.65,10.35
58,2024-11-05 19:50:54.034137,329890.00,97430.00,28.00,232460.00,69.00,41.66,1658.00,1318.00,340.00,79.49,20.51
59,2024-11-05 19:51:24.686330,330482.00,97644.00,29.00,232838.00,69.00,41.74,592.00,378.00,214.00,63.85,36.15
60,2024-11-05 19:51:50.073994,339755.00,99822.00,28.00,239933.00,69.00,42.91,9273.00,7095.00,2178.00,76.51,23.49
61,2024-11-05 19:52:17.531532,341376.00,100137.00,28.00,241239.00,69.00,43.10,1621.00,1306.00,315.00,80.57,19.43
62,2024-11-05 19:52:49.868726,341852.00,100282.00,28.00,241570.00,69.00,43.16,476.00,331.00,145.00,69.54,30.46
63,2024-11-05 19:53:14.818840,367970.00,109028.00,29.00,258942.00,69.00,46.46,26118.00,17372.00,8746.00,66.51,33.49
64,2024-11-05 19:53:41.978154,369144.00,109272.00,29.00,259872.00,69.00,46.62,1174.00,930.00,244.00,79.22,20.78
65,2024-11-05 19:54:02.927618,378955.00,111654.00,28.00,267301.00,69.00,47.86,9811.00,7429.00,2382.00,75.72,24.28
66,2024-11-05 19:54:24.412889,389104.00,113700.00,28.00,275404.00,69.00,49.14,10149.00,8103.00,2046.00,79.84,20.16
67,2024-11-05 19:55:45.764229,389709.00,113826.00,28.00,275883.00,69.00,49.22,605.00,479.00,126.00,79.17,20.83
68,2024-11-05 19:56:07.335872,391009.00,114221.00,28.00,276788.00,69.00,49.38,1300.00,905.00,395.00,69.62,30.38
69,2024-11-05 19:56:28.647201,392866.00,114677.00,28.00,278189.00,69.00,49.62,1857.00,1401.00,456.00,75.44,24.56
70,2024-11-05 19:57:32.473916,394615.00,114999.00,28.00,279616.00,69.00,49.84,1749.00,1427.00,322.00,81.59,18.41
71,2024-11-05 19:59:23.390924,398611.00,115989.00,28.00,282622.00,69.00,50.08,3996.00,3006.00,990.00,75.23,24.77
72,2024-11-05 19:59:48.333117,400501.00,116284.00,28.00,284217.00,69.00,50.31,1890.00,1595.00,295.00,84.39,15.61
73,2024-11-05 20:00:13.458416,402581.00,116478.00,28.00,286103.00,69.00,50.57,2080.00,1886.00,194.00,90.67,9.33
74,2024-11-05 20:01:18.457816,405367.00,116962.00,28.00,288405.00,69.00,50.92,2786.00,2302.00,484.00,82.63,17.37
75,2024-11-05 20:01:51.865766,412588.00,118717.00,28.00,293871.00,69.00,51.81,7221.00,5466.00,1755.00,75.70,24.30
76,2024-11-05 20:02:12.256627,413942.00,119054.00,28.00,294888.00,69.00,51.98,1354.00,1017.00,337.00,75.11,24.89
77,2024-11-05 20:02:36.671308,421110.00,121496.00,28.00,299614.00,69.00,52.88,7168.00,4726.00,2442.00,65.93,34.07
78,2024-11-05 20:05:15.579715,423017.00,121950.00,28.00,301067.00,69.00,52.87,1907.00,1453.00,454.00,76.19,23.81
79,2024-11-05 20:05:54.934815,427694.00,122778.00,28.00,304916.00,69.00,53.46,4677.00,3849.00,828.00,82.30,17.70
80,2024-11-05 20:06:13.491149,428756.00,122843.00,28.00,305913.00,70.00,53.59,1062.00,997.00,65.00,93.88,6.12
81,2024-11-05 20:07:04.495033,430269.00,123463.00,28.00,306806.00,69.00,53.78,1513.00,893.00,620.00,59.02,40.98
82,2024-11-05 20:08:15.504642,432512.00,123838.00,28.00,308674.00,70.00,54.03,2243.00,1868.00,375.00,83.28,16.72
83,2024-11-05 20:09:08.012170,435331.00,124301.00,28.00,311030.00,70.00,54.38,2819.00,2356.00,463.00,83.58,16.42
84,2024-11-05 20:09:49.435036,435673.00,124323.00,28.00,311350.00,70.00,54.42,342.00,320.00,22.00,93.57,6.43
85,2024-11-05 20:10:17.549929,438832.00,125018.00,27.00,313814.00,70.00,54.70,3159.00,2464.00,695.00,78.00,22.00
86,2024-11-05 20:10:37.823033,442973.00,125656.00,27.00,317317.00,70.00,55.22,4141.00,3503.00,638.00,84.59,15.41
87,2024-11-05 20:12:22.410061,443822.00,125836.00,27.00,317986.00,70.00,55.33,849.00,669.00,180.00,78.80,21.20
88,2024-11-05 20:13:35.039448,444754.00,126054.00,27.00,318700.00,70.00,55.44,932.00,714.00,218.00,76.61,23.39
89,2024-11-05 20:14:03.789644,453822.00,128031.00,27.00,325791.00,70.00,56.69,9068.00,7091.00,1977.00,78.20,21.80
90,2024-11-05 20:15:41.581796,458630.00,128683.00,27.00,329947.00,70.00,57.37,4808.00,4156.00,652.00,86.44,13.56
91,2024-11-05 20:16:11.430597,474080.00,134582.00,27.00,339498.00,70.00,59.23,15450.00,9551.00,5899.00,61.82,38.18
95,2024-11-05 20:19:11.059684,480346.00,135957.00,27.00,344389.00,70.00,60.34,6266.00,4891.00,1375.00,78.06,21.94
92,2024-11-05 20:20:50.078340,477014.00,134496.00,27.00,342518.00,70.00,59.93,-3332.00,-1871.00,-1461.00,56.15,43.85
93,2024-11-05 20:21:19.747753,477989.00,134648.00,27.00,343341.00,70.00,60.05,975.00,823.00,152.00,84.41,15.59
94,2024-11-05 20:21:48.801889,479223.00,134858.00,27.00,344365.00,70.00,60.38,1234.00,1024.00,210.00,82.98,17.02
96,2024-11-05 20:22:43.675754,485203.00,136697.00,27.00,348506.00,70.00,61.12,5980.00,4141.00,1839.00,69.25,30.75
97,2024-11-05 20:23:08.752569,487098.00,136857.00,27.00,350241.00,70.00,61.36,1895.00,1735.00,160.00,91.56,8.44
98,2024-11-05 20:24:33.216660,490694.00,138076.00,27.00,352618.00,70.00,61.85,3596.00,2377.00,1219.00,66.10,33.90
99,2024-11-05 20:25:21.265248,496710.00,139908.00,27.00,356802.00,70.00,62.61,6016.00,4184.00,1832.00,69.55,30.45
100,2024-11-05 20:26:31.449541,500029.00,140497.00,27.00,359532.00,70.00,63.04,3319.00,2730.00,589.00,82.25,17.75
101,2024-11-05 20:26:56.421318,500654.00,140563.00,27.00,360091.00,70.00,63.11,625.00,559.00,66.00,89.44,10.56
102,2024-11-05 20:27:40.156684,504952.00,141199.00,27.00,363753.00,70.00,63.65,4298.00,3662.00,636.00,85.20,14.80
103,2024-11-05 20:31:29.869970,542989.00,157559.00,28.00,385430.00,69.00,68.27,38037.00,21677.00,16360.00,56.99,43.01
104,2024-11-05 20:31:55.501005,543927.00,157710.00,28.00,386217.00,69.00,68.39,938.00,787.00,151.00,83.90,16.10
105,2024-11-05 20:32:18.288034,545903.00,158076.00,28.00,387827.00,69.00,68.64,1976.00,1610.00,366.00,81.48,18.52
106,2024-11-05 20:32:44.746666,548446.00,158796.00,28.00,389650.00,69.00,68.96,2543.00,1823.00,720.00,71.69,28.31
107,2024-11-05 20:59:43.218810,591851.00,170512.00,28.00,421339.00,69.00,74.52,43405.00,31689.00,11716.00,73.01,26.99
108,2024-11-05 21:05:07.872167,593245.00,170806.00,28.00,422439.00,69.00,74.70,1394.00,1100.00,294.00,78.91,21.09
109,2024-11-05 21:06:11.056963,594338.00,170927.00,28.00,423411.00,69.00,74.83,1093.00,972.00,121.00,88.93,11.07
110,2024-11-05 21:06:59.849565,595458.00,171365.00,28.00,424093.00,69.00,74.98,1120.00,682.00,438.00,60.89,39.11
111,2024-11-05 21:08:06.003151,610848.00,174885.00,28.00,435963.00,70.00,77.81,15390.00,11870.00,3520.00,77.13,22.87
112,2024-11-05 21:08:25.596034,612509.00,175319.00,28.00,437190.00,70.00,78.02,1661.00,1227.00,434.00,73.87,26.13
113,2024-11-05 21:10:26.538995,617689.00,176543.00,28.00,441146.00,70.00,78.85,5180.00,3956.00,1224.00,76.37,23.63
114,2024-11-05 21:11:51.714687,618449.00,176638.00,28.00,441811.00,70.00,79.01,760.00,665.00,95.00,87.50,12.50
115,2024-11-05 21:14:23.104368,618986.00,176735.00,28.00,442251.00,70.00,78.86,537.00,440.00,97.00,81.94,18.06
116,2024-11-05 21:15:08.777319,621078.00,177249.00,27.00,443829.00,70.00,79.12,2092.00,1578.00,514.00,75.43,24.57
117,2024-11-05 21:23:01.910582,624661.00,178116.00,27.00,446545.00,70.00,79.56,3583.00,2716.00,867.00,75.80,24.20
118,2024-11-05 21:25:11.293925,626060.00,178343.00,27.00,447717.00,70.00,79.74,1399.00,1172.00,227.00,83.77,16.23
119,2024-11-05 21:31:34.395809,640412.00,181205.00,27.00,459207.00,70.00,81.51,14352.00,11490.00,2862.00,80.06,19.94
120,2024-11-05 21:34:16.872461,642053.00,181483.00,27.00,460570.00,70.00,81.72,1641.00,1363.00,278.00,83.06,16.94
121,2024-11-05 21:36:16.616115,643037.00,181796.00,27.00,461241.00,70.00,82.03,984.00,671.00,313.00,68.19,31.81
122,2024-11-05 21:40:11.533309,644428.00,182210.00,27.00,462218.00,70.00,82.20,1391.00,977.00,414.00,70.24,29.76
123,2024-11-05 21:45:25.190192,646107.00,182664.00,27.00,463443.00,70.00,82.39,1679.00,1225.00,454.00,72.96,27.04
124,2024-11-05 21:49:13.567151,647945.00,183299.00,27.00,464646.00,70.00,82.78,1838.00,1203.00,635.00,65.45,34.55
125,2024-11-05 21:53:14.628578,649132.00,183611.00,27.00,465521.00,70.00,82.93,1187.00,875.00,312.00,73.72,26.28
126,2024-11-05 21:56:12.469512,655576.00,186270.00,27.00,469306.00,70.00,83.75,6444.00,3785.00,2659.00,58.74,41.26
127,2024-11-05 22:00:04.937763,657773.00,187045.00,27.00,470728.00,70.00,84.03,2197.00,1422.00,775.00,64.72,35.28
128,2024-11-05 22:00:31.328198,658306.00,187116.00,27.00,471190.00,70.00,84.10,533.00,462.00,71.00,86.68,13.32
129,2024-11-05 22:01:14.945025,681573.00,195188.00,28.00,486385.00,69.00,87.32,23267.00,15195.00,8072.00,65.31,34.69
130,2024-11-05 22:04:22.169100,684962.00,195623.00,28.00,489339.00,70.00,87.75,3389.00,2954.00,435.00,87.16,12.84
131,2024-11-05 22:06:13.946713,686422.00,195954.00,28.00,490468.00,70.00,87.94,1460.00,1129.00,331.00,77.33,22.67
132,2024-11-05 22:08:08.959811,687336.00,196249.00,28.00,491087.00,70.00,88.79,914.00,619.00,295.00,67.72,32.28
133,2024-11-05 22:10:51.907521,690279.00,197079.00,28.00,493200.00,70.00,88.44,2943.00,2113.00,830.00,71.80,28.20
134,2024-11-05 22:16:05.435649,691909.00,197634.00,28.00,494275.00,70.00,88.65,1630.00,1075.00,555.00,65.95,34.05
135,2024-11-05 22:17:22.964149,693699.00,197745.00,27.00,495954.00,70.00,88.88,1790.00,1679.00,111.00,93.80,6.20
136,2024-11-05 22:21:09.122411,695216.00,198209.00,27.00,497007.00,70.00,89.07,1517.00,1053.00,464.00,69.41,30.59
137,2024-11-05 22:21:40.594586,696734.00,198482.00,27.00,498252.00,70.00,89.13,1518.00,1245.00,273.00,82.02,17.98
138,2024-11-05 22:35:32.067634,697094.00,198559.00,27.00,498535.00,70.00,89.24,360.00,283.00,77.00,78.61,21.39
139,2024-11-05 22:38:07.984584,711342.00,203274.00,28.00,508068.00,70.00,91.05,14248.00,9533.00,4715.00,66.91,33.09
140,2024-11-05 22:39:52.339557,715703.00,204485.00,28.00,511218.00,70.00,91.61,4361.00,3150.00,1211.00,72.23,27.77
141,2024-11-05 23:06:18.546377,716362.00,204611.00,28.00,511751.00,70.00,93.30,659.00,533.00,126.00,80.88,19.12
142,2024-11-05 23:30:35.351399,716969.00,204679.00,28.00,512290.00,70.00,93.42,607.00,539.00,68.00,88.80,11.20
143,2024-11-05 23:59:44.703719,717275.00,204808.00,28.00,512467.00,70.00,93.46,306.00,177.00,129.00,57.84,42.16
144,2024-11-06 00:02:27.500892,717564.00,204873.00,28.00,512691.00,70.00,93.50,289.00,224.00,65.00,77.51,22.49
145,2024-11-06 00:38:38.991842,719218.00,205141.00,27.00,514077.00,70.00,93.98,1654.00,1386.00,268.00,83.80,16.20
146,2024-11-06 00:39:03.486079,719577.00,205221.00,27.00,514356.00,70.00,94.03,359.00,279.00,80.00,77.72,22.28
147,2024-11-06 00:47:55.647571,721093.00,205531.00,27.00,515562.00,70.00,94.23,1516.00,1206.00,310.00,79.55,20.45
148,2024-11-06 01:20:55.016969,730963.00,208130.00,27.00,522833.00,70.00,95.51,9870.00,7271.00,2599.00,73.67,26.33
149,2024-11-06 01:31:10.769085,731771.00,208335.00,27.00,523436.00,70.00,95.61,808.00,603.00,205.00,74.63,25.37
150,2024-11-06 02:57:16.534533,732708.00,208517.00,27.00,524191.00,70.00,95.74,937.00,755.00,182.00,80.58,19.42
151,2024-11-06 05:16:21.012526,733868.00,208727.00,27.00,525141.00,70.00,95.82,1160.00,950.00,210.00,81.90,18.10
152,2024-11-06 06:18:02.975766,734764.00,208931.00,27.00,525833.00,70.00,95.93,896.00,692.00,204.00,77.23,22.77
153,2024-11-06 07:45:15.108015,736208.00,209204.00,27.00,527004.00,70.00,96.12,1444.00,1171.00,273.00,81.09,18.91
154,2024-11-06 08:21:18.763636,737927.00,210223.00,27.00,527704.00,70.00,96.34,1719.00,700.00,1019.00,40.72,59.28
