,Datetime_Extraction,Total_Votes,State,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update,Additional_Trump_Votes_Since_Last_Update,Additional_Harris_Votes_Since_Last_Update,Pct_New_Votes_For_Trump,Pct_New_Votes_For_Harris
20,2024-11-06 01:20:55.016969,1075733.00,Nevada,511021.00,46.00,564712.00,51.00,80.48,28004.00,15818.00,12186.00,56.48,43.52
21,2024-11-06 01:56:35.100805,1083339.00,Nevada,514469.00,46.00,568870.00,51.00,81.06,7606.00,4158.00,3448.00,54.67,45.33
22,2024-11-06 02:31:14.228912,1084066.00,Nevada,514812.00,46.00,569254.00,51.00,81.02,727.00,384.00,343.00,52.82,47.18
23,2024-11-06 02:39:05.345912,1247003.00,Nevada,593471.00,46.00,653532.00,51.00,93.26,162937.00,84278.00,78659.00,51.72,48.28
24,2024-11-06 03:49:12.229855,1262098.00,Nevada,601118.00,46.00,660980.00,51.00,84.10,15095.00,7448.00,7647.00,49.34,50.66
25,2024-11-06 12:40:30.276839,1262674.00,Nevada,601204.00,46.00,661470.00,51.00,84.13,576.00,490.00,86.00,85.07,14.93
26,2024-11-06 12:55:38.988803,1270731.00,Nevada,602532.00,46.00,668199.00,51.00,84.67,8057.00,6729.00,1328.00,83.52,16.48
27,2024-11-06 15:11:16.168882,1279555.00,Nevada,608276.00,46.00,671279.00,51.00,85.27,8824.00,3080.00,5744.00,34.90,65.10
28,2024-11-06 15:21:04.406564,1282328.00,Nevada,609157.00,46.00,673171.00,51.00,85.46,2773.00,1892.00,881.00,68.23,31.77
29,2024-11-06 16:01:24.272757,1282329.00,Nevada,609157.00,46.00,673172.00,51.00,85.46,1.00,1.00,0.00,100.00,0.00
30,2024-11-06 16:18:31.320041,1282342.00,Nevada,609159.00,46.00,673183.00,51.00,85.46,13.00,11.00,2.00,84.62,15.38
31,2024-11-06 18:40:38.408231,1294956.00,Nevada,616209.00,46.00,678747.00,51.00,86.31,12614.00,5564.00,7050.00,44.11,55.89
32,2024-11-06 19:07:21.324966,1297818.00,Nevada,617337.00,46.00,680481.00,51.00,86.50,2862.00,1734.00,1128.00,60.59,39.41
33,2024-11-06 19:26:38.629783,1297828.00,Nevada,617341.00,46.00,680487.00,51.00,86.50,10.00,6.00,4.00,60.00,40.00
34,2024-11-07 01:48:22.054556,1327751.00,Nevada,635421.00,47.00,692330.00,50.00,89.73,29923.00,11843.00,18080.00,39.58,60.42
35,2024-11-07 01:48:47.543388,1345416.00,Nevada,647247.00,47.00,698169.00,50.00,89.73,17665.00,5839.00,11826.00,33.05,66.95
36,2024-11-07 14:39:22.282202,1347183.00,Nevada,648184.00,47.00,698999.00,50.00,90.54,1767.00,830.00,937.00,46.97,53.03
37,2024-11-07 14:51:05.813972,1351109.00,Nevada,650212.00,47.00,700897.00,50.00,90.81,3926.00,1898.00,2028.00,48.34,51.66
38,2024-11-07 16:22:35.588899,1351215.00,Nevada,650256.00,47.00,700959.00,50.00,90.82,106.00,62.00,44.00,58.49,41.51
39,2024-11-07 18:41:08.016147,1358501.00,Nevada,653129.00,47.00,705372.00,50.00,91.31,7286.00,4413.00,2873.00,60.57,39.43
40,2024-11-07 22:56:18.578657,1367286.00,Nevada,658237.00,47.00,709049.00,50.00,91.91,8785.00,3677.00,5108.00,41.86,58.14
41,2024-11-07 23:15:17.042221,1381310.00,Nevada,667030.00,47.00,714280.00,50.00,92.88,14024.00,5231.00,8793.00,37.30,62.70
42,2024-11-07 23:48:49.977020,1384849.00,Nevada,668532.00,47.00,716317.00,50.00,93.12,3539.00,2037.00,1502.00,57.56,42.44
43,2024-11-07 23:49:26.409618,1385769.00,Nevada,668791.00,47.00,716978.00,50.00,93.19,920.00,661.00,259.00,71.85,28.15
44,2024-11-08 07:37:31.159129,1385779.00,Nevada,668793.00,47.00,716986.00,50.00,95.79,10.00,8.00,2.00,80.00,20.00
45,2024-11-08 15:23:01.285920,1389770.00,Nevada,671066.00,47.00,718704.00,50.00,96.08,3991.00,1718.00,2273.00,43.05,56.95
46,2024-11-08 16:41:38.619722,1390106.00,Nevada,671173.00,47.00,718933.00,50.00,96.08,336.00,229.00,107.00,68.15,31.85
47,2024-11-08 17:48:56.344026,1391084.00,Nevada,671678.00,47.00,719406.00,50.00,94.91,978.00,473.00,505.00,48.36,51.64
48,2024-11-08 18:04:08.241221,1391953.00,Nevada,671950.00,47.00,720003.00,50.00,94.97,869.00,597.00,272.00,68.70,31.30
49,2024-11-08 18:08:23.377920,1391960.00,Nevada,671950.00,47.00,720010.00,50.00,94.97,7.00,7.00,0.00,100.00,0.00
50,2024-11-08 21:10:16.895699,1392088.00,Nevada,672006.00,47.00,720082.00,50.00,94.93,128.00,72.00,56.00,56.25,43.75
51,2024-11-08 21:16:11.833412,1396228.00,Nevada,674290.00,47.00,721938.00,50.00,95.22,4140.00,1856.00,2284.00,44.83,55.17
52,2024-11-08 22:56:05.229377,1402897.00,Nevada,678399.00,47.00,724498.00,50.00,95.69,6669.00,2560.00,4109.00,38.39,61.61
53,2024-11-09 14:59:03.893624,1403427.00,Nevada,678746.00,47.00,724681.00,50.00,95.65,530.00,183.00,347.00,34.53,65.47
54,2024-11-09 16:45:15.380713,1404877.00,Nevada,679475.00,47.00,725402.00,50.00,95.75,1450.00,721.00,729.00,49.72,50.28
55,2024-11-09 20:51:14.630372,1406803.00,Nevada,680755.00,47.00,726048.00,50.00,95.78,1926.00,646.00,1280.00,33.54,66.46
56,2024-11-09 21:08:03.270013,1409132.00,Nevada,681515.00,47.00,727617.00,50.00,95.94,2329.00,1569.00,760.00,67.37,32.63
57,2024-11-09 21:19:18.033757,1410661.00,Nevada,682363.00,47.00,728298.00,50.00,96.04,1529.00,681.00,848.00,44.54,55.46
58,2024-11-10 11:18:30.644642,1410799.00,Nevada,682430.00,47.00,728369.00,50.00,96.03,138.00,71.00,67.00,51.45,48.55
59,2024-11-10 14:51:06.711399,1411848.00,Nevada,682996.00,47.00,728852.00,50.00,96.11,1049.00,483.00,566.00,46.04,53.96
60,2024-11-10 21:03:22.998489,1413475.00,Nevada,683815.00,47.00,729660.00,50.00,96.12,1627.00,808.00,819.00,49.66,50.34
61,2024-11-10 21:45:13.966123,1413873.00,Nevada,684051.00,47.00,729822.00,50.00,96.15,398.00,162.00,236.00,40.70,59.30
62,2024-11-11 15:00:05.236486,1415029.00,Nevada,684787.00,47.00,730242.00,50.00,96.46,1156.00,420.00,736.00,36.33,63.67
63,2024-11-11 21:31:24.323705,1416438.00,Nevada,685650.00,47.00,730788.00,50.00,96.56,1409.00,546.00,863.00,38.75,61.25
